20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-57 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-58 , 0
20200803_18-58-59 , 0
20200803_18-58-59 , 0
20200803_18-59-00 , 0
20200803_18-59-00 , 0
20200803_18-59-00 , 0
20200803_18-59-00 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-01 , 0
20200803_18-59-02 , 0
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-02 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-03 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-04 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-05 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-06 , 1
20200803_18-59-07 , 1
20200803_18-59-07 , 1
20200803_18-59-07 , 1
20200803_18-59-08 , 1
20200803_18-59-08 , 1
20200803_18-59-08 , 1
20200803_18-59-08 , 1
20200803_18-59-08 , 1
20200803_18-59-08 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-09 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 1
20200803_18-59-10 , 0
20200803_18-59-10 , 0
20200803_18-59-10 , 0
