20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-23 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 0
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-24 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-25 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-26 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-27 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-28 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-29 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-30 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-31 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 1
20200803_14-22-32 , 0
20200803_14-22-32 , 0
20200803_14-22-32 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-33 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-34 , 0
20200803_14-22-35 , 0
20200803_14-22-35 , 0
20200803_14-22-35 , 0
20200803_14-22-35 , 0
20200803_14-22-35 , 0
20200803_14-22-35 , 0
20200803_14-22-35 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-36 , 0
20200803_14-22-37 , 0
20200803_14-22-37 , 0
20200803_14-22-37 , 0
20200803_14-22-37 , 0
20200803_14-22-37 , 0
20200803_14-22-37 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-38 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-39 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-40 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-41 , 0
20200803_14-22-42 , 0
20200803_14-22-42 , 0
20200803_14-22-42 , 0
